,School Name,SED Code,Location Code,District,Latitude,Longitude,Address (Full),City,Zip,Grades,Grade Low,Grade High,Community School?,Economic Need Index,School Income Estimate,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent White,Student Attendance Rate,Percent of Students Chronically Absent,Rigorous Instruction %,Rigorous Instruction Rating,Collaborative Teachers %,Collaborative Teachers Rating,Supportive Environment %,Supportive Environment Rating,Effective School Leadership %,Effective School Leadership Rating,Strong Family-Community Ties %,Strong Family-Community Ties Rating,Trust %,Trust Rating,Student Achievement Rating,Average ELA Proficiency,Average Math Proficiency,MiddleSchool_ELA_TotalStudents,MiddleSchool_ELA_Total4s,MiddleSchool_ELA_AIAN4s,MiddleSchool_ELA_Black4s,MiddleSchool_ELA_Hispanic4s,MiddleSchool_ELA_Asian4s,MiddleSchool_ELA_White4s,MiddleSchool_ELA_Multiracial4s,MiddleSchool_ELA_LimitedEng4s,MiddleSchool_ELA_EcoDisadv4s,MiddleSchool_Math_TotalStudents,MiddleSchool_Math_Total4s,MiddleSchool_Math_AIAN4s,MiddleSchool_Math_Black4s,MiddleSchool_Math_Hispanic4s,MiddleSchool_Math_Asian4s,MiddleSchool_Math_White4s,MiddleSchool_Math_Multiracial4s,MiddleSchool_Math_LimitedEng4s,MiddleSchool_Math_EcoDisadv4s,DBN,School,Total_Students,Testers,Offers,Perc_Testers,Perc_Offers,Offer
326,I.S. 98 BAY ACADEMY,332100010098,21K098,21,40.583765,-73.95401600000001,"1401 EMMONS AVE BROOKLYN, NY 11235",BROOKLYN,11235,"06,07,08",06,08,No,0.445,,0.01,0.27,0.03,0.1,0.59,0.96,0.08,0.94,Exceeding Target,0.96,Exceeding Target,0.89,Meeting Target,0.91,Exceeding Target,0.7,Approaching Target,0.94,Meeting Target,Exceeding Target,3.47,3.8,1450,0.5006896551724138,0.0,0.004137931034482759,0.03310344827586207,0.15586206896551724,0.2993103448275862,0.0,0.0,0.28206896551724137,1448,0.6284530386740331,0.0,0.006215469613259668,0.03314917127071823,0.2106353591160221,0.36464088397790057,0.0,0.0013812154696132596,0.34875690607734805,21K098,I.S. 98 BAY ACADEMY,490.0,348.0,114.0,71.0204081632653,23.26530612244898,1
327,P.S. 099 ISAAC ASIMOV,332100010099,21K099,21,40.621491999999996,-73.96600600000001,"1120 E 10TH ST BROOKLYN, NY 11230",BROOKLYN,11230,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.695,37038.11,0.31,0.41,0.08,0.18,0.32,0.92,0.28,0.99,Exceeding Target,1.0,Exceeding Target,0.96,Meeting Target,0.96,Exceeding Target,0.8,Approaching Target,0.97,Exceeding Target,Meeting Target,2.62,2.86,231,0.04329004329004329,0.0,0.0,0.008658008658008658,0.017316017316017316,0.008658008658008658,0.0,0.0,0.030303030303030304,221,0.10407239819004525,0.0,0.0,0.01809954751131222,0.05429864253393665,0.013574660633484163,0.0,0.00904977375565611,0.06787330316742081,21K099,P.S. 099 ISAAC ASIMOV,95.0,20.0,2.5,21.052631578947366,2.631578947368421,1
328,P.S. 121 NELSON A. ROCKEFELLER,332100010121,21K121,21,40.622876,-73.978774,"5301 20TH AVE BROOKLYN, NY 11204",BROOKLYN,11204,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.682,47519.85,0.18,0.18,0.03,0.42,0.35,0.95,0.14,0.93,Meeting Target,0.94,Meeting Target,0.87,Meeting Target,0.91,Exceeding Target,0.83,Meeting Target,0.94,Exceeding Target,Exceeding Target,2.68,2.95,73,0.0821917808219178,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0,0.0,0.0410958904109589,75,0.09333333333333334,0.0,0.0,0.04,0.013333333333333334,0.013333333333333334,0.0,0.013333333333333334,0.04,21K121,P.S. 121 NELSON A. ROCKEFELLER,29.0,7.0,2.5,24.137931034482758,8.620689655172415,1
329,P.S. 209 MARGARET MEAD,332100010209,21K209,21,40.58677,-73.961478,"2609 E 7TH ST BROOKLYN, NY 11235",BROOKLYN,11235,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.599,51896.27,0.16,0.3,0.04,0.23,0.42,0.94,0.18,0.93,Meeting Target,0.94,Meeting Target,0.91,Meeting Target,0.81,Meeting Target,0.81,Approaching Target,0.93,Meeting Target,Meeting Target,2.64,2.82,163,0.15337423312883436,0.0,0.0,0.012269938650306749,0.049079754601226995,0.06748466257668712,0.0,0.0,0.12269938650306748,149,0.09395973154362416,0.0,0.0,0.006711409395973154,0.020134228187919462,0.040268456375838924,0.0,0.0,0.06040268456375839,21K209,P.S. 209 MARGARET MEAD,52.0,20.0,2.5,38.46153846153847,4.807692307692308,1
330,P.S. K225 - THE EILEEN E. ZAGLIN,332100010225,21K225,21,40.579809999999995,-73.95600999999999,"1075 OCEANVIEW AVE BROOKLYN, NY 11235",BROOKLYN,11235,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.684,36586.39,0.41,0.17,0.03,0.37,0.42,0.93,0.24,0.92,Approaching Target,0.89,Meeting Target,0.87,Meeting Target,0.85,Meeting Target,0.76,Approaching Target,0.92,Meeting Target,Meeting Target,2.51,2.64,333,0.0990990990990991,0.0,0.0,0.03303303303303303,0.006006006006006006,0.04804804804804805,0.0,0.0,0.05405405405405406,374,0.10427807486631016,0.0,0.0,0.01871657754010695,0.008021390374331552,0.06417112299465241,0.0,0.0106951871657754,0.0481283422459893,21K225,P.S. K225 - THE EILEEN E. ZAGLIN,118.0,21.0,2.5,17.796610169491526,2.11864406779661,1
331,P.S. 226 ALFRED DE B.MASON,332100010226,21K226,21,40.615326,-73.97694399999999,"6006 23RD AVE BROOKLYN, NY 11204",BROOKLYN,11204,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.6920000000000001,47058.63,0.21,0.28,0.02,0.31,0.38,0.95,0.11,0.95,Exceeding Target,0.93,Meeting Target,0.92,Exceeding Target,0.85,Meeting Target,0.82,Meeting Target,0.93,Exceeding Target,Meeting Target,2.72,2.89,260,0.15,0.0,0.0,0.023076923076923078,0.026923076923076925,0.07692307692307693,0.0,0.0,0.12692307692307692,241,0.16597510373443983,0.0,0.0,0.012448132780082987,0.04564315352697095,0.07468879668049792,0.0,0.012448132780082987,0.12863070539419086,21K226,P.S. 226 ALFRED DE B.MASON,107.0,32.0,2.5,29.906542056074763,2.336448598130841,1
332,I.S. 228 DAVID A. BOODY,332100010228,21K228,21,40.600815999999995,-73.976838,"228 AVE S BROOKLYN, NY 11223",BROOKLYN,11223,"06,07,08",06,08,No,0.636,,0.11,0.29,0.08,0.26,0.36,0.95,0.16,0.92,Meeting Target,0.94,Exceeding Target,0.88,Meeting Target,0.89,Exceeding Target,0.74,Approaching Target,0.93,Exceeding Target,Meeting Target,2.62,2.8,1258,0.1136724960254372,0.0,0.001589825119236884,0.017488076311605722,0.03656597774244833,0.05564387917329094,0.0,0.0,0.08505564387917329,1207,0.15492957746478872,0.0,0.0,0.01739850869925435,0.08533554266777134,0.050538525269262634,0.0,0.0033140016570008283,0.12427506213753108,21K228,I.S. 228 DAVID A. BOODY,542.0,209.0,19.0,38.56088560885609,3.505535055350553,1
333,P.S. 238 ANNE SULLIVAN,332100010238,21K238,21,40.608787,-73.964587,"1633 E 8TH ST BROOKLYN, NY 11223",BROOKLYN,11223,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.8,44760.9,0.27,0.17,0.04,0.56,0.22,0.94,0.18,0.88,Meeting Target,0.91,Meeting Target,0.89,Exceeding Target,0.77,Meeting Target,0.82,Meeting Target,0.92,Meeting Target,Meeting Target,2.42,2.49,141,0.06382978723404255,0.0,0.0,0.028368794326241134,0.014184397163120567,0.014184397163120567,0.0,0.0,0.04964539007092199,129,0.023255813953488372,0.0,0.0,0.007751937984496124,0.007751937984496124,0.0,0.0,0.0,0.015503875968992248,21K238,P.S. 238 ANNE SULLIVAN,78.0,14.0,2.5,17.94871794871795,3.205128205128205,1
334,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,332100010239,21K239,21,40.57866,-73.992391,"2401 NEPTUNE AVE BROOKLYN, NY 11224",BROOKLYN,11224,"06,07,08",06,08,No,0.311,,0.01,0.28,0.07,0.05,0.54,0.96,0.07,0.88,Meeting Target,0.89,Exceeding Target,0.87,Meeting Target,0.86,Meeting Target,0.73,Approaching Target,0.91,Meeting Target,Meeting Target,3.53,3.71,1180,0.535593220338983,0.0,0.020338983050847456,0.013559322033898305,0.1906779661016949,0.2847457627118644,0.026271186440677965,0.0,0.13050847457627118,1136,0.6390845070422535,0.0,0.016725352112676055,0.018485915492957746,0.24911971830985916,0.31954225352112675,0.035211267605633804,0.0,0.17077464788732394,21K239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,387.0,280.0,149.0,72.3514211886305,38.50129198966408,1
335,I.S. 281 JOSEPH B CAVALLARO,332100010281,21K281,21,40.594445,-73.99381899999999,"8787 24TH AVE BROOKLYN, NY 11214",BROOKLYN,11214,"06,07,08",06,08,No,0.631,,0.16,0.38,0.07,0.22,0.31,0.94,0.19,0.81,Approaching Target,0.78,Meeting Target,0.81,Approaching Target,0.65,Not Meeting Target,0.69,Not Meeting Target,0.81,Approaching Target,Exceeding Target,2.72,2.97,1070,0.13551401869158877,0.0,0.001869158878504673,0.008411214953271028,0.06542056074766354,0.05700934579439252,0.0,0.0009345794392523365,0.09532710280373832,1124,0.23576512455516013,0.0,0.0008896797153024911,0.012455516014234875,0.15391459074733096,0.06405693950177936,0.0,0.01601423487544484,0.1708185053380783,21K281,I.S. 281 JOSEPH B CAVALLARO,397.0,150.0,22.0,37.78337531486146,5.541561712846348,1
336,P.S. 288 THE SHIRLEY TANYHILL,332100010288,21K288,21,40.57427,-73.99247700000001,"2950 W 25TH ST BROOKLYN, NY 11224",BROOKLYN,11224,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.912,22422.66,0.07,0.02,0.53,0.36,0.07,0.89,0.46,0.83,Approaching Target,0.86,Approaching Target,0.8,Approaching Target,0.82,Meeting Target,0.81,Approaching Target,0.89,Meeting Target,Approaching Target,2.19,2.2,127,0.05511811023622047,0.0,0.03937007874015748,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,133,0.022556390977443608,0.0,0.015037593984962405,0.0,0.0,0.0,0.0,0.0,0.022556390977443608,21K288,P.S. 288 THE SHIRLEY TANYHILL,48.0,2.5,2.5,5.208333333333334,5.208333333333334,1
337,I.S. 303 HERBERT S. EISENBERG,332100010303,21K303,21,40.582409999999996,-73.972436,"501 WEST AVE BROOKLYN, NY 11224",BROOKLYN,11224,"06,07,08",06,08,No,0.703,,0.11,0.21,0.12,0.34,0.33,0.93,0.23,0.87,Meeting Target,0.83,Meeting Target,0.88,Meeting Target,0.76,Approaching Target,0.74,Approaching Target,0.86,Meeting Target,Meeting Target,2.64,2.74,478,0.09414225941422594,0.0,0.0041841004184100415,0.02301255230125523,0.02301255230125523,0.03765690376569038,0.0,0.0,0.05230125523012552,437,0.06864988558352403,0.0,0.002288329519450801,0.006864988558352402,0.02517162471395881,0.034324942791762014,0.0,0.016018306636155607,0.043478260869565216,21K303,I.S. 303 HERBERT S. EISENBERG,146.0,36.0,2.5,24.65753424657534,1.7123287671232876,1
338,KINGSBOROUGH EARLY COLLEGE SCHOOL,332100011468,21K468,21,40.593624,-73.986144,"2630 BENSON AVE BROOKLYN, NY 11214",BROOKLYN,11214,"06,07,08,09,10,11,12",06,12,No,0.564,,0.01,0.08,0.24,0.27,0.4,0.93,0.21,0.94,Exceeding Target,0.98,Exceeding Target,0.77,Meeting Target,0.95,Exceeding Target,0.72,Approaching Target,0.91,Meeting Target,Meeting Target,2.61,2.65,220,0.11818181818181818,0.0,0.013636363636363636,0.03636363636363636,0.0,0.03636363636363636,0.0,0.0,0.09545454545454546,197,0.07106598984771574,0.0,0.0,0.025380710659898477,0.0,0.025380710659898477,0.0,0.0,0.05583756345177665,21K468,KINGSBOROUGH EARLY COLLEGE SCHOOL,79.0,9.0,2.5,11.39240506329114,3.1645569620253164,1
339,BROOKLYN STUDIO SECONDARY SCHOOL,332100011690,21K690,21,40.604847,-73.99474599999999,"8310 21ST AVE BROOKLYN, NY 11214",BROOKLYN,11214,"06,07,08,09,10,11,12",06,12,No,0.608,,0.13,0.18,0.03,0.29,0.49,0.95,0.16,0.85,Approaching Target,0.75,Approaching Target,0.82,Meeting Target,0.69,Approaching Target,0.67,Not Meeting Target,0.78,Approaching Target,Exceeding Target,2.77,2.67,194,0.04639175257731959,0.0,0.0,0.015463917525773196,0.005154639175257732,0.020618556701030927,0.0,0.0,0.030927835051546393,203,0.09359605911330049,0.0,0.0,0.009852216748768473,0.014778325123152709,0.04433497536945813,0.0,0.019704433497536946,0.059113300492610835,21K690,BROOKLYN STUDIO SECONDARY SCHOOL,85.0,15.0,2.5,17.647058823529413,2.941176470588235,1
340,J.H.S. 014 SHELL BANK,332200010014,22K014,22,40.593515999999994,-73.938193,"2424 BATCHELDER ST BROOKLYN, NY 11235",BROOKLYN,11235,"06,07,08",06,08,No,0.708,,0.18,0.11,0.48,0.17,0.24,0.92,0.29,0.86,Meeting Target,0.91,Meeting Target,0.8,Meeting Target,0.86,Meeting Target,0.71,Approaching Target,0.92,Meeting Target,Meeting Target,2.32,2.41,467,0.04068522483940043,0.0,0.010706638115631691,0.014989293361884369,0.0,0.008565310492505354,0.0,0.0,0.03640256959314775,495,0.0707070707070707,0.0,0.012121212121212121,0.014141414141414142,0.00404040404040404,0.028282828282828285,0.0,0.00404040404040404,0.06868686868686869,22K014,J.H.S. 014 SHELL BANK,221.0,45.0,2.5,20.361990950226243,1.1312217194570136,1
341,J.H.S. 078 ROY H. MANN,332200010078,22K078,22,40.620767,-73.912988,"1420 E 68TH ST BROOKLYN, NY 11234",BROOKLYN,11234,"06,07,08",06,08,No,0.546,,0.05,0.05,0.73,0.1,0.11,0.93,0.22,0.82,Meeting Target,0.81,Meeting Target,0.77,Meeting Target,0.78,Approaching Target,0.74,Approaching Target,0.86,Approaching Target,Approaching Target,2.31,2.27,604,0.026490066225165563,0.0,0.018211920529801324,0.0016556291390728477,0.0,0.0,0.0,0.0,0.02152317880794702,545,0.01651376146788991,0.0,0.007339449541284404,0.003669724770642202,0.0,0.0,0.0,0.0,0.012844036697247707,22K078,J.H.S. 078 ROY H. MANN,211.0,50.0,2.5,23.696682464454977,1.1848341232227488,1
342,P.S. 109,332200010109,22K109,22,40.636004,-73.933149,"1001 E 45TH ST BROOKLYN, NY 11210",BROOKLYN,11210,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.738,55488.67,0.06,0.02,0.8,0.15,0.03,0.93,0.23,0.85,Approaching Target,0.84,Approaching Target,0.82,Meeting Target,0.81,Meeting Target,0.83,Approaching Target,0.88,Meeting Target,Meeting Target,2.32,2.2,243,0.08641975308641975,0.0,0.07818930041152264,0.0,0.0,0.0,0.0,0.0,0.0823045267489712,222,0.013513513513513514,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,22K109,P.S. 109,78.0,20.0,2.5,25.64102564102564,3.205128205128205,1
343,P.S. 206 JOSEPH F LAMB,332200010206,22K206,22,40.597134999999994,-73.948515,"2200 GRAVESEND NECK RD BROOKLYN, NY 11229",BROOKLYN,11229,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.49700000000000005,57254.23,0.19,0.46,0.02,0.11,0.39,0.96,0.09,0.92,Meeting Target,0.91,Exceeding Target,0.87,Meeting Target,0.84,Meeting Target,0.79,Approaching Target,0.89,Meeting Target,Exceeding Target,2.98,3.26,347,0.22478386167146974,0.0,0.008645533141210375,0.005763688760806916,0.08069164265129683,0.1239193083573487,0.0,0.0,0.15273775216138327,307,0.23127035830618892,0.0,0.0,0.0,0.14006514657980457,0.08143322475570032,0.0,0.013029315960912053,0.16938110749185667,22K206,P.S. 206 JOSEPH F LAMB,122.0,53.0,10.0,43.44262295081967,8.19672131147541,1
344,P.S. 207 ELIZABETH G. LEARY,332200010207,22K207,22,40.613779,-73.930304,"4011 FILLMORE AVE BROOKLYN, NY 11234",BROOKLYN,11234,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.315,73629.22,0.03,0.1,0.35,0.15,0.39,0.96,0.07,0.93,Meeting Target,0.91,Exceeding Target,0.89,Exceeding Target,0.84,Meeting Target,0.84,Meeting Target,0.92,Meeting Target,Meeting Target,2.91,2.99,326,0.27607361963190186,0.0,0.08588957055214724,0.027607361963190184,0.027607361963190184,0.11349693251533742,0.0,0.0,0.10429447852760736,281,0.2099644128113879,0.0,0.046263345195729534,0.021352313167259787,0.017793594306049824,0.099644128113879,0.0,0.0,0.09252669039145907,22K207,P.S. 207 ELIZABETH G. LEARY,147.0,43.0,2.5,29.25170068027211,1.7006802721088436,1
345,J.H.S. 234 ARTHUR W. CUNNINGHAM,332200010234,22K234,22,40.604437,-73.95517099999999,"1875 E 17TH ST BROOKLYN, NY 11229",BROOKLYN,11229,"06,07,08",06,08,No,0.46299999999999997,,0.09,0.25,0.17,0.11,0.45,0.96,0.1,0.88,Meeting Target,0.89,Exceeding Target,0.85,Meeting Target,0.85,Meeting Target,0.73,Approaching Target,0.91,Meeting Target,Meeting Target,3.09,3.32,1866,0.2540192926045016,0.0005359056806002144,0.03483386923901393,0.010182207931404072,0.08360128617363344,0.1195069667738478,0.0021436227224008574,0.0,0.12861736334405144,1912,0.40690376569037656,0.0005230125523012552,0.04497907949790795,0.018305439330543932,0.1412133891213389,0.19299163179916318,0.004707112970711297,0.009414225941422594,0.2149581589958159,22K234,J.H.S. 234 ARTHUR W. CUNNINGHAM,656.0,396.0,90.0,60.36585365853659,13.719512195121952,1
346,ANDRIES HUDDE,332200010240,22K240,22,40.623798,-73.94682399999999,"2500 NOSTRAND AVE BROOKLYN, NY 11210",BROOKLYN,11210,"06,07,08",06,08,No,0.61,,0.08,0.18,0.63,0.12,0.07,0.95,0.15,0.88,Approaching Target,0.87,Approaching Target,0.8,Meeting Target,0.81,Meeting Target,0.77,Approaching Target,0.91,Meeting Target,Meeting Target,2.51,2.48,795,0.06037735849056604,0.0,0.0389937106918239,0.005031446540880503,0.013836477987421384,0.0025157232704402514,0.0,0.0,0.04654088050314465,808,0.1150990099009901,0.0,0.050742574257425746,0.011138613861386138,0.04579207920792079,0.0049504950495049506,0.0,0.0024752475247524753,0.0952970297029703,22K240,ANDRIES HUDDE,301.0,77.0,2.5,25.581395348837212,0.8305647840531563,1
347,J.H.S. 278 MARINE PARK,332200010278,22K278,22,40.60667,-73.938716,"1925 STUART ST BROOKLYN, NY 11229",BROOKLYN,11229,"06,07,08",06,08,No,0.494,,0.03,0.09,0.47,0.16,0.27,0.94,0.17,0.91,Exceeding Target,0.91,Meeting Target,0.8,Approaching Target,0.88,Exceeding Target,0.94,Exceeding Target,0.91,Meeting Target,Meeting Target,2.78,2.68,884,0.15384615384615385,0.0,0.07013574660633484,0.019230769230769232,0.0,0.042986425339366516,0.0,0.0,0.09728506787330317,779,0.09499358151476252,0.0,0.029525032092426188,0.008985879332477536,0.0,0.03465982028241335,0.0,0.0,0.05263157894736842,22K278,J.H.S. 278 MARINE PARK,315.0,129.0,2.5,40.95238095238095,0.7936507936507936,1
348,I. S. 381,332200010381,22K381,22,40.612571,-73.951555,"1599 E 22ND ST BROOKLYN, NY 11210",BROOKLYN,11210,"06,07,08",06,08,No,0.616,,0.12,0.06,0.61,0.18,0.14,0.95,0.13,0.82,Meeting Target,0.92,Meeting Target,0.8,Meeting Target,0.87,Meeting Target,0.77,Approaching Target,0.89,Meeting Target,Approaching Target,2.54,2.31,284,0.07394366197183098,0.0,0.03169014084507042,0.017605633802816902,0.007042253521126761,0.01056338028169014,0.0,0.0,0.0528169014084507,293,0.030716723549488054,0.0,0.017064846416382253,0.0,0.0,0.0034129692832764505,0.0,0.0,0.027303754266211604,22K381,I. S. 381,91.0,27.0,2.5,29.67032967032967,2.7472527472527473,1
349,P.S. 041 FRANCIS WHITE,332300010041,23K041,23,40.660182,-73.906873,"411 THATFORD AVE BROOKLYN, NY 11212",BROOKLYN,11212,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.9,29567.13,0.06,0.01,0.63,0.32,0.01,0.89,0.42,0.87,Approaching Target,0.88,Meeting Target,0.79,Approaching Target,0.81,Meeting Target,0.77,Not Meeting Target,0.87,Approaching Target,Approaching Target,2.14,2.13,148,0.02027027027027027,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,149,0.013422818791946308,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,23K041,P.S. 041 FRANCIS WHITE,48.0,2.5,2.5,5.208333333333334,5.208333333333334,1
350,P.S./I.S. 137 RACHEL JEAN MITCHELL,332300010137,23K137,23,40.682247,-73.916696,"121 SARATOGA AVE BROOKLYN, NY 11233",BROOKLYN,11233,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.807,35419.93,0.03,0.0,0.74,0.2,0.01,0.88,0.43,0.93,Meeting Target,0.9,Meeting Target,0.85,Approaching Target,0.8,Meeting Target,0.87,Meeting Target,0.92,Meeting Target,Meeting Target,2.27,2.38,72,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,74,0.04054054054054054,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,23K137,P.S./I.S. 137 RACHEL JEAN MITCHELL,32.0,6.0,2.5,18.75,7.8125,1
351,P.S./ I.S. 155 NICHOLAS HERKIMER,332300010155,23K155,23,40.677642,-73.908695,"1355 HERKIMER ST BROOKLYN, NY 11233",BROOKLYN,11233,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.877,36518.6,0.13,0.02,0.5,0.46,0.01,0.88,0.43,0.91,Meeting Target,0.96,Meeting Target,0.86,Approaching Target,0.88,Meeting Target,0.86,Meeting Target,0.95,Exceeding Target,Approaching Target,2.14,2.15,119,0.01680672268907563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,126,0.031746031746031744,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,23K155,P.S./ I.S. 155 NICHOLAS HERKIMER,42.0,8.0,2.5,19.047619047619047,5.952380952380952,1
352,P.S. 165 IDA POSNER,332300010165,23K165,23,40.657196,-73.910944,"76 LOTT AVE BROOKLYN, NY 11212",BROOKLYN,11212,"PK,0K,01,02,03,04,05,06,07,08",PK,08,Yes,0.815,34324.41,0.04,0.0,0.83,0.14,0.02,0.86,0.5,0.91,Approaching Target,0.89,Meeting Target,0.87,Approaching Target,0.81,Meeting Target,0.83,Meeting Target,0.92,Meeting Target,Approaching Target,2.12,2.01,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.010416666666666666,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,,,,,,,,0
353,P.S. 178 SAINT CLAIR MCKELWAY,332300010178,23K178,23,40.675234,-73.915306,"2163 DEAN ST BROOKLYN, NY 11233",BROOKLYN,11233,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.884,31132.53,0.07,0.01,0.79,0.16,0.02,0.89,0.46,0.94,Meeting Target,0.95,Meeting Target,0.88,Approaching Target,0.88,Exceeding Target,0.9,Exceeding Target,0.96,Exceeding Target,Meeting Target,2.26,2.31,96,0.03125,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,95,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23K178,P.S. 178 SAINT CLAIR MCKELWAY,30.0,2.5,2.5,8.333333333333332,8.333333333333332,1
354,P.S. 184 NEWPORT,332300010184,23K184,23,40.660228000000004,-73.90494699999999,"273 NEWPORT ST BROOKLYN, NY 11212",BROOKLYN,11212,"PK,0K,01,02,03,04,05,06,07,08,SE",PK,08,No,0.904,29709.42,0.04,0.01,0.71,0.27,0.0,0.88,0.48,0.83,Approaching Target,0.8,Approaching Target,0.8,Approaching Target,0.72,Approaching Target,0.87,Meeting Target,0.86,Approaching Target,Approaching Target,2.17,2.21,116,0.05172413793103448,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,116,0.017241379310344827,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,23K184,P.S. 184 NEWPORT,45.0,2.5,2.5,5.555555555555555,5.555555555555555,1
355,"THE GREGORY JOCKO JACKSON SCHOOL OF SPORTS, ART, AND TECHNOLOGY",332300010284,23K284,23,40.666934000000005,-73.90760999999999,"213 OSBORN ST BROOKLYN, NY 11212",BROOKLYN,11212,"PK,0K,01,02,03,04,05,06,07,08",PK,08,Yes,0.9059999999999999,20931.74,0.09,0.0,0.69,0.3,0.01,0.89,0.4,0.9,Meeting Target,0.87,Meeting Target,0.86,Approaching Target,0.8,Meeting Target,0.9,Exceeding Target,0.92,Meeting Target,Approaching Target,2.08,2.09,186,0.016129032258064516,0.0,0.010752688172043012,0.005376344086021506,0.0,0.0,0.0,0.0,0.005376344086021506,185,0.021621621621621623,0.0,0.010810810810810811,0.005405405405405406,0.0,0.0,0.0,0.0,0.005405405405405406,23K284,"THE GREGORY JOCKO JACKSON SCHOOL OF SPORTS, ART, AND TECHNOLOGY",57.0,9.0,2.5,15.789473684210526,4.385964912280701,1
356,P.S./I.S. 323,332300010323,23K323,23,40.666247,-73.91127,"210 CHESTER ST BROOKLYN, NY 11212",BROOKLYN,11212,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.86,27808.12,0.03,0.01,0.78,0.2,0.0,0.9,0.38,0.96,Meeting Target,0.95,Meeting Target,0.88,Approaching Target,0.86,Meeting Target,0.86,Meeting Target,0.93,Exceeding Target,Approaching Target,2.32,2.25,176,0.056818181818181816,0.0,0.045454545454545456,0.005681818181818182,0.0,0.0,0.0,0.0,0.045454545454545456,175,0.05714285714285714,0.0,0.045714285714285714,0.0,0.0,0.0,0.0,0.0,0.04,23K323,P.S./I.S. 323,63.0,7.0,2.5,11.11111111111111,3.968253968253968,1
357,P.S. 327 DR. ROSE B. ENGLISH,332300010327,23K327,23,40.66798,-73.912085,"111 BRISTOL ST BROOKLYN, NY 11212",BROOKLYN,11212,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.851,32208.89,0.09,0.02,0.71,0.25,0.02,0.88,0.47,0.9,Approaching Target,0.82,Meeting Target,0.77,Approaching Target,0.65,Not Meeting Target,0.73,Not Meeting Target,0.76,Not Meeting Target,Approaching Target,2.17,1.98,145,0.020689655172413793,0.0,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.013793103448275862,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23K327,P.S. 327 DR. ROSE B. ENGLISH,35.0,12.0,2.5,34.285714285714285,7.142857142857142,1
358,BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL,332300010363,23K363,23,40.671012,-73.90774,"85 WATKINS ST BROOKLYN, NY 11212",BROOKLYN,11212,"06,07,08",06,08,No,0.925,,0.14,0.0,0.63,0.33,0.02,0.87,0.42,0.79,Approaching Target,0.8,Meeting Target,0.85,Approaching Target,0.76,Approaching Target,0.8,Meeting Target,0.89,Meeting Target,Approaching Target,2.07,1.98,87,0.022988505747126436,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23K363,BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL,39.0,2.5,2.5,6.41025641025641,6.41025641025641,1
